#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3136     1.12532     1.22329  0.00385261
        3137     1.12526     1.22326  0.00385151
        3138     1.12537     1.22323  0.00385041
        3139     1.12567      1.2232  0.00384931
        3140     1.12613     1.22317  0.00384821
        3141     1.12677     1.22314  0.00384711
        3142     1.12757     1.22311    0.003846
        3143     1.12852     1.22308   0.0038449
        3144     1.12963     1.22305  0.00384379
        3145     1.13089     1.22302  0.00384268
        3146     1.13227     1.22299  0.00384156
        3147     1.13379     1.22296  0.00384045
        3148     1.13542     1.22293  0.00383933
        3149     1.13717     1.22291  0.00383821
        3150     1.13902     1.22288  0.00383708
        3151     1.14097     1.22285  0.00383595
        3152     1.14301     1.22283  0.00383482
        3153     1.14512      1.2228  0.00383368
        3154     1.14731     1.22278  0.00383254
        3155     1.14957     1.22276  0.00383139
        3156     1.15189     1.22273  0.00383025
        3157     1.15427     1.22271  0.00382909
        3158     1.15671     1.22269  0.00382794
        3159      1.1592     1.22267  0.00382678
        3160     1.16174     1.22265  0.00382562
        3161     1.16434     1.22263  0.00382445
        3162     1.16699     1.22262  0.00382328
        3163     1.16969      1.2226  0.00382211
        3164     1.17245     1.22258  0.00382094
        3165     1.17526     1.22257  0.00381976
        3166     1.17812     1.22255  0.00381858
        3167     1.18104     1.22254  0.00381739
        3168     1.18401     1.22253  0.00381621
        3169     1.18704     1.22252  0.00381502
        3170     1.19012     1.22251  0.00381383
        3171     1.19326      1.2225  0.00381264
        3172     1.19645     1.22249  0.00381145
        3173      1.1997     1.22248  0.00381025
        3174     1.20299     1.22248  0.00380906
        3175     1.20634     1.22247  0.00380786
        3176     1.20973     1.22247  0.00380666
        3177     1.21317     1.22246  0.00380547
        3178     1.21665     1.22246  0.00380427
        3179     1.22016     1.22246  0.00380307
        3180      1.2237     1.22246  0.00380188
        3181     1.22727     1.22246  0.00380068
        3182     1.23085     1.22247  0.00379949
        3183     1.23444     1.22247   0.0037983
        3184     1.23802     1.22248  0.00379711
        3185      1.2416     1.22248  0.00379592
        3186     1.24515     1.22249  0.00379473
        3187     1.24866      1.2225  0.00379355
        3188     1.25213     1.22251  0.00379237
        3189     1.25553     1.22252   0.0037912
        3190     1.25886     1.22253  0.00379003
        3191     1.26209     1.22254  0.00378886
        3192     1.26522     1.22255   0.0037877
        3193     1.26822     1.22257  0.00378654
        3194     1.27108     1.22258  0.00378538
        3195     1.27379      1.2226  0.00378423
        3196     1.27633     1.22262  0.00378308
        3197     1.27868     1.22263  0.00378194
        3198     1.28084     1.22265   0.0037808
        3199     1.28279     1.22267  0.00377967
        3200     1.28452     1.22269  0.00377854
        3201     1.28604     1.22271  0.00377741
        3202     1.28733     1.22273  0.00377628
        3203      1.2884     1.22275  0.00377516
        3204     1.28924     1.22277  0.00377404
        3205     1.28985     1.22279  0.00377292
        3206     1.29026     1.22281   0.0037718
        3207     1.29045     1.22283  0.00377068
        3208     1.29045     1.22286  0.00376957
        3209     1.29026     1.22288  0.00376845
        3210     1.28991      1.2229  0.00376733
        3211     1.28941     1.22292  0.00376622
        3212     1.28877     1.22294   0.0037651
        3213     1.28802     1.22296  0.00376398
        3214     1.28718     1.22298  0.00376287
        3215     1.28627       1.223  0.00376175
        3216      1.2853     1.22302  0.00376063
        3217     1.28431     1.22304  0.00375951
        3218     1.28331     1.22306  0.00375838
        3219     1.28232     1.22307  0.00375726
        3220     1.28137     1.22309  0.00375614
        3221     1.28047     1.22311  0.00375501
        3222     1.27964     1.22313  0.00375389
        3223     1.27888     1.22314  0.00375277
        3224     1.27823     1.22316  0.00375164
        3225     1.27768     1.22318  0.00375052
        3226     1.27726      1.2232  0.00374939
        3227     1.27695     1.22321  0.00374827
        3228     1.27678     1.22323  0.00374714
        3229     1.27675     1.22325  0.00374602
        3230     1.27685     1.22326  0.00374489
        3231     1.27709     1.22328  0.00374377
        3232     1.27747      1.2233  0.00374265
        3233     1.27797     1.22331  0.00374153
        3234      1.2786     1.22333  0.00374041
        3235     1.27933     1.22335   0.0037393
        3236     1.28017     1.22336  0.00373818
        3237      1.2811     1.22338  0.00373707
        3238      1.2821      1.2234  0.00373596
        3239     1.28316     1.22342  0.00373485
        3240     1.28425     1.22344  0.00373375
        3241     1.28536     1.22346  0.00373264
        3242     1.28647     1.22348  0.00373154
        3243     1.28754      1.2235  0.00373045
        3244     1.28857     1.22352  0.00372935
        3245     1.28951     1.22354  0.00372826
        3246     1.29036     1.22356  0.00372716
        3247     1.29109     1.22358  0.00372607
        3248     1.29167      1.2236  0.00372499
        3249     1.29208     1.22362   0.0037239
        3250     1.29231     1.22364  0.00372281
        3251     1.29232     1.22366  0.00372173
        3252     1.29211     1.22368  0.00372064
        3253     1.29165      1.2237  0.00371956
        3254     1.29095     1.22372  0.00371847
        3255     1.28999     1.22374  0.00371739
        3256     1.28875     1.22376   0.0037163
        3257     1.28725     1.22378  0.00371521
        3258     1.28548      1.2238  0.00371412
        3259     1.28344     1.22382  0.00371302
        3260     1.28115     1.22384  0.00371192
        3261     1.27861     1.22386  0.00371082
        3262     1.27584     1.22387  0.00370972
        3263     1.27287     1.22389  0.00370861
        3264      1.2697      1.2239   0.0037075
        3265     1.26637     1.22391  0.00370639
        3266     1.26291     1.22393  0.00370528
        3267     1.25934     1.22394  0.00370416
        3268      1.2557     1.22395  0.00370304
        3269     1.25201     1.22395  0.00370191
        3270     1.24832     1.22396  0.00370079
        3271     1.24465     1.22397  0.00369966
        3272     1.24103     1.22397  0.00369854
        3273     1.23749     1.22398  0.00369741
        3274     1.23406     1.22398  0.00369628
        3275     1.23078     1.22398  0.00369515
        3276     1.22767     1.22398  0.00369402
        3277     1.22474     1.22398   0.0036929
        3278     1.22204     1.22398  0.00369177
        3279     1.21957     1.22398  0.00369064
        3280     1.21736     1.22398  0.00368952
        3281     1.21542     1.22398   0.0036884
        3282     1.21377     1.22397  0.00368727
        3283     1.21241     1.22397  0.00368615
        3284     1.21136     1.22397  0.00368503
        3285     1.21062     1.22396  0.00368391
        3286      1.2102     1.22396  0.00368279
        3287      1.2101     1.22395  0.00368168
        3288     1.21032     1.22395  0.00368056
        3289     1.21086     1.22395  0.00367944
        3290     1.21171     1.22394  0.00367833
        3291     1.21286     1.22394  0.00367721
        3292     1.21431     1.22394  0.00367609
        3293     1.21604     1.22393  0.00367498
        3294     1.21804     1.22393  0.00367386
        3295      1.2203     1.22393  0.00367275
        3296     1.22278     1.22393  0.00367163
        3297     1.22548     1.22393  0.00367052
        3298     1.22838     1.22393  0.00366941
        3299     1.23144     1.22394   0.0036683
        3300     1.23464     1.22394  0.00366719
        3301     1.23797     1.22394  0.00366608
        3302      1.2414     1.22395  0.00366497
        3303     1.24489     1.22395  0.00366387
        3304     1.24843     1.22396  0.00366276
        3305       1.252     1.22397  0.00366167
        3306     1.25555     1.22398  0.00366057
        3307     1.25909     1.22399  0.00365948
        3308     1.26257       1.224  0.00365839
        3309     1.26599     1.22401  0.00365731
        3310     1.26932     1.22403  0.00365623
        3311     1.27253     1.22404  0.00365515
        3312     1.27563     1.22406  0.00365408
        3313     1.27858     1.22408  0.00365302
        3314     1.28138     1.22409  0.00365196
        3315     1.28402     1.22411   0.0036509
        3316     1.28648     1.22413  0.00364985
        3317     1.28875     1.22415   0.0036488
        3318     1.29084     1.22417  0.00364775
        3319     1.29273     1.22419  0.00364671
        3320     1.29441     1.22421  0.00364568
        3321     1.29589     1.22423  0.00364464
        3322     1.29717     1.22425  0.00364361
        3323     1.29825     1.22428  0.00364258
        3324     1.29912      1.2243  0.00364156
        3325     1.29979     1.22432  0.00364053
        3326     1.30026     1.22434  0.00363951
        3327     1.30054     1.22437  0.00363849
        3328     1.30063     1.22439  0.00363747
        3329     1.30053     1.22441  0.00363645
        3330     1.30026     1.22444  0.00363543
        3331     1.29981     1.22446   0.0036344
        3332      1.2992     1.22448  0.00363338
        3333     1.29843      1.2245  0.00363236
        3334      1.2975     1.22453  0.00363134
        3335     1.29643     1.22455  0.00363031
        3336     1.29523     1.22457  0.00362929
        3337     1.29388     1.22459  0.00362826
        3338     1.29242     1.22461  0.00362723
        3339     1.29083     1.22463   0.0036262
        3340     1.28913     1.22465  0.00362516
        3341     1.28732     1.22467  0.00362412
        3342      1.2854     1.22469  0.00362309
        3343     1.28338      1.2247  0.00362204
        3344     1.28126     1.22472    0.003621
        3345     1.27903     1.22474  0.00361995
        3346     1.27671     1.22475  0.00361891
        3347     1.27429     1.22477  0.00361786
        3348     1.27178     1.22478   0.0036168
        3349     1.26917     1.22479  0.00361575
        3350     1.26645     1.22481  0.00361469
        3351     1.26364     1.22482  0.00361363
        3352     1.26073     1.22483  0.00361257
        3353     1.25772     1.22484   0.0036115
        3354      1.2546     1.22485  0.00361044
        3355     1.25138     1.22485  0.00360937
