#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2557          -1   -0.975158 0.000803432
        2558          -1   -0.975168 0.000803177
        2559          -1   -0.975178 0.000802922
        2560          -1   -0.975188 0.000802666
        2561          -1   -0.975197 0.000802411
        2562       -0.92   -0.975176 0.000802387
        2563       -0.92   -0.975154 0.000802363
        2564       -0.92   -0.975133 0.000802338
        2565       -0.92   -0.975111 0.000802314
        2566       -0.92    -0.97509 0.000802288
        2567       -0.92   -0.975068 0.000802263
        2568       -0.92   -0.975047 0.000802237
        2569       -0.92   -0.975025 0.000802211
        2570       -0.92   -0.975004 0.000802184
        2571       -0.92   -0.974982 0.000802157
        2572       -0.92   -0.974961  0.00080213
        2573       -0.92    -0.97494 0.000802103
        2574       -0.92   -0.974918 0.000802075
        2575       -0.92   -0.974897 0.000802047
        2576       -0.92   -0.974876 0.000802019
        2577          -1   -0.974886 0.000801767
        2578          -1   -0.974895 0.000801515
        2579          -1   -0.974905 0.000801264
        2580          -1   -0.974915 0.000801012
        2581          -1   -0.974924 0.000800761
        2582          -1   -0.974934 0.000800509
        2583          -1   -0.974944 0.000800258
        2584          -1   -0.974954 0.000800007
        2585          -1   -0.974963 0.000799757
        2586          -1   -0.974973 0.000799506
        2587          -1   -0.974983 0.000799255
        2588          -1   -0.974992 0.000799005
        2589          -1   -0.975002 0.000798755
        2590          -1   -0.975012 0.000798505
        2591          -1   -0.975021 0.000798255
        2592          -1   -0.975031 0.000798005
        2593          -1    -0.97504 0.000797755
        2594          -1    -0.97505 0.000797506
        2595          -1    -0.97506 0.000797256
        2596          -1   -0.975069 0.000797007
        2597          -1   -0.975079 0.000796758
        2598       -0.92   -0.975058 0.000796733
        2599          -1   -0.975067 0.000796485
        2600          -1   -0.975077 0.000796236
        2601          -1   -0.975087 0.000795988
        2602          -1   -0.975096 0.000795739
        2603          -1   -0.975106 0.000795491
        2604          -1   -0.975115 0.000795243
        2605          -1   -0.975125 0.000794995
        2606          -1   -0.975134 0.000794747
        2607          -1   -0.975144   0.0007945
        2608          -1   -0.975153 0.000794252
        2609          -1   -0.975163 0.000794005
        2610          -1   -0.975172 0.000793758
        2611          -1   -0.975182 0.000793511
        2612          -1   -0.975191 0.000793264
        2613          -1   -0.975201 0.000793017
        2614          -1    -0.97521  0.00079277
        2615          -1    -0.97522 0.000792524
        2616          -1   -0.975229 0.000792278
        2617       -0.92   -0.975208 0.000792256
        2618       -0.92   -0.975187 0.000792234
        2619       -0.92   -0.975166 0.000792211
        2620       -0.92   -0.975145 0.000792189
        2621          -1   -0.975155 0.000791943
        2622          -1   -0.975164 0.000791698
        2623          -1   -0.975173 0.000791453
        2624          -1   -0.975183 0.000791208
        2625          -1   -0.975192 0.000790963
        2626          -1   -0.975202 0.000790718
        2627          -1   -0.975211 0.000790473
        2628          -1   -0.975221 0.000790229
        2629          -1    -0.97523 0.000789984
        2630          -1    -0.97524  0.00078974
        2631          -1   -0.975249 0.000789496
        2632          -1   -0.975258 0.000789252
        2633          -1   -0.975268 0.000789008
        2634          -1   -0.975277 0.000788765
        2635          -1   -0.975287 0.000788521
        2636          -1   -0.975296 0.000788278
        2637          -1   -0.975305 0.000788035
        2638          -1   -0.975315 0.000787791
        2639          -1   -0.975324 0.000787548
        2640          -1   -0.975333 0.000787306
        2641          -1   -0.975343 0.000787063
        2642          -1   -0.975352  0.00078682
        2643          -1   -0.975361 0.000786578
        2644          -1   -0.975371 0.000786336
        2645          -1    -0.97538 0.000786093
        2646          -1   -0.975389 0.000785851
        2647          -1   -0.975399 0.000785609
        2648          -1   -0.975408 0.000785368
        2649          -1   -0.975417 0.000785126
        2650          -1   -0.975426 0.000784885
        2651          -1   -0.975436 0.000784643
        2652          -1   -0.975445 0.000784402
        2653          -1   -0.975454 0.000784161
        2654          -1   -0.975463  0.00078392
        2655          -1   -0.975473 0.000783679
        2656          -1   -0.975482 0.000783439
        2657          -1   -0.975491 0.000783198
        2658          -1     -0.9755 0.000782958
        2659          -1    -0.97551 0.000782718
        2660          -1   -0.975519 0.000782477
        2661          -1   -0.975528 0.000782237
        2662          -1   -0.975537 0.000781998
        2663          -1   -0.975546 0.000781758
        2664          -1   -0.975556 0.000781518
        2665          -1   -0.975565 0.000781279
        2666          -1   -0.975574  0.00078104
        2667          -1   -0.975583   0.0007808
        2668          -1   -0.975592 0.000780561
        2669          -1   -0.975601 0.000780323
        2670          -1    -0.97561 0.000780084
        2671          -1    -0.97562 0.000779845
        2672          -1   -0.975629 0.000779607
        2673          -1   -0.975638 0.000779368
        2674          -1   -0.975647  0.00077913
        2675          -1   -0.975656 0.000778892
        2676          -1   -0.975665 0.000778654
        2677          -1   -0.975674 0.000778416
        2678          -1   -0.975683 0.000778179
        2679          -1   -0.975692 0.000777941
        2680          -1   -0.975701 0.000777704
        2681          -1   -0.975711 0.000777466
        2682          -1    -0.97572 0.000777229
        2683          -1   -0.975729 0.000776992
        2684          -1   -0.975738 0.000776755
        2685          -1   -0.975747 0.000776519
        2686          -1   -0.975756 0.000776282
        2687          -1   -0.975765 0.000776046
        2688          -1   -0.975774 0.000775809
        2689          -1   -0.975783 0.000775573
        2690          -1   -0.975792 0.000775337
        2691          -1   -0.975801 0.000775101
        2692          -1    -0.97581 0.000774865
        2693          -1   -0.975819  0.00077463
        2694          -1   -0.975828 0.000774394
        2695          -1   -0.975837 0.000774159
        2696          -1   -0.975846 0.000773923
        2697          -1   -0.975855 0.000773688
        2698          -1   -0.975864 0.000773453
        2699          -1   -0.975873 0.000773218
        2700          -1   -0.975881 0.000772984
        2701          -1    -0.97589 0.000772749
        2702          -1   -0.975899 0.000772515
        2703          -1   -0.975908  0.00077228
        2704          -1   -0.975917 0.000772046
        2705          -1   -0.975926 0.000771812
        2706          -1   -0.975935 0.000771578
        2707          -1   -0.975944 0.000771344
        2708          -1   -0.975953  0.00077111
        2709          -1   -0.975962 0.000770877
        2710          -1    -0.97597 0.000770643
        2711          -1   -0.975979  0.00077041
        2712          -1   -0.975988 0.000770177
        2713          -1   -0.975997 0.000769944
        2714          -1   -0.976006 0.000769711
        2715          -1   -0.976015 0.000769478
        2716          -1   -0.976024 0.000769246
        2717          -1   -0.976032 0.000769013
        2718          -1   -0.976041 0.000768781
        2719          -1    -0.97605 0.000768549
        2720          -1   -0.976059 0.000768316
        2721          -1   -0.976068 0.000768084
        2722          -1   -0.976076 0.000767853
        2723          -1   -0.976085 0.000767621
        2724          -1   -0.976094 0.000767389
        2725          -1   -0.976103 0.000767158
        2726          -1   -0.976112 0.000766926
        2727          -1    -0.97612 0.000766695
        2728          -1   -0.976129 0.000766464
        2729          -1   -0.976138 0.000766233
        2730          -1   -0.976147 0.000766002
        2731          -1   -0.976155 0.000765772
        2732          -1   -0.976164 0.000765541
        2733          -1   -0.976173 0.000765311
        2734          -1   -0.976181  0.00076508
        2735          -1    -0.97619  0.00076485
        2736          -1   -0.976199  0.00076462
        2737          -1   -0.976208  0.00076439
        2738          -1   -0.976216 0.000764161
        2739          -1   -0.976225 0.000763931
        2740          -1   -0.976234 0.000763701
        2741          -1   -0.976242 0.000763472
        2742          -1   -0.976251 0.000763243
        2743          -1    -0.97626 0.000763014
        2744          -1   -0.976268 0.000762784
        2745          -1   -0.976277 0.000762556
        2746          -1   -0.976286 0.000762327
        2747          -1   -0.976294 0.000762098
        2748          -1   -0.976303  0.00076187
        2749          -1   -0.976311 0.000761641
        2750          -1    -0.97632 0.000761413
        2751          -1   -0.976329 0.000761185
        2752          -1   -0.976337 0.000760957
        2753          -1   -0.976346 0.000760729
        2754          -1   -0.976354 0.000760501
        2755          -1   -0.976363 0.000760274
        2756          -1   -0.976372 0.000760046
        2757          -1    -0.97638 0.000759819
        2758          -1   -0.976389 0.000759592
        2759          -1   -0.976397 0.000759365
        2760          -1   -0.976406 0.000759138
        2761          -1   -0.976414 0.000758911
        2762          -1   -0.976423 0.000758684
        2763          -1   -0.976431 0.000758457
        2764          -1    -0.97644 0.000758231
        2765          -1   -0.976448 0.000758005
        2766          -1   -0.976457 0.000757778
        2767          -1   -0.976465 0.000757552
        2768          -1   -0.976474 0.000757326
        2769          -1   -0.976482   0.0007571
        2770          -1   -0.976491 0.000756875
        2771          -1   -0.976499 0.000756649
        2772          -1   -0.976508 0.000756424
        2773          -1   -0.976516 0.000756198
        2774          -1   -0.976525 0.000755973
        2775          -1   -0.976533 0.000755748
        2776          -1   -0.976542 0.000755523
        2777          -1    -0.97655 0.000755298
        2778          -1   -0.976559 0.000755073
        2779          -1   -0.976567 0.000754849
        2780          -1   -0.976576 0.000754624
        2781          -1   -0.976584   0.0007544
        2782          -1   -0.976592 0.000754176
        2783          -1   -0.976601 0.000753952
        2784          -1   -0.976609 0.000753728
        2785          -1   -0.976618 0.000753504
        2786          -1   -0.976626  0.00075328
        2787          -1   -0.976634 0.000753057
        2788          -1   -0.976643 0.000752833
        2789          -1   -0.976651  0.00075261
        2790          -1   -0.976659 0.000752387
        2791          -1   -0.976668 0.000752163
        2792          -1   -0.976676  0.00075194
        2793          -1   -0.976685 0.000751718
        2794          -1   -0.976693 0.000751495
        2795          -1   -0.976701 0.000751272
        2796          -1    -0.97671  0.00075105
        2797          -1   -0.976718 0.000750827
        2798          -1   -0.976726 0.000750605
        2799          -1   -0.976735 0.000750383
        2800          -1   -0.976743 0.000750161
        2801          -1   -0.976751 0.000749939
        2802          -1   -0.976759 0.000749717
        2803          -1   -0.976768 0.000749496
        2804       -0.92   -0.976748 0.000749502
        2805       -0.92   -0.976727 0.000749508
        2806          -1   -0.976736 0.000749287
        2807          -1   -0.976744 0.000749065
        2808          -1   -0.976752 0.000748844
        2809          -1    -0.97676 0.000748624
        2810          -1   -0.976769 0.000748403
        2811          -1   -0.976777 0.000748182
        2812          -1   -0.976785 0.000747962
        2813          -1   -0.976793 0.000747741
        2814          -1   -0.976802 0.000747521
        2815          -1    -0.97681 0.000747301
        2816          -1   -0.976818 0.000747081
        2817          -1   -0.976826 0.000746861
        2818          -1   -0.976835 0.000746641
        2819          -1   -0.976843 0.000746422
        2820          -1   -0.976851 0.000746202
        2821          -1   -0.976859 0.000745983
        2822          -1   -0.976867 0.000745764
        2823          -1   -0.976876 0.000745544
        2824          -1   -0.976884 0.000745325
        2825       -0.92   -0.976864 0.000745333
        2826       -0.92   -0.976844 0.000745341
        2827          -1   -0.976852 0.000745123
        2828          -1    -0.97686 0.000744904
        2829          -1   -0.976868 0.000744686
        2830          -1   -0.976876 0.000744467
        2831          -1   -0.976884 0.000744249
        2832          -1   -0.976893 0.000744031
        2833          -1   -0.976901 0.000743813
        2834          -1   -0.976909 0.000743595
        2835          -1   -0.976917 0.000743378
        2836          -1   -0.976925  0.00074316
        2837          -1   -0.976933 0.000742943
        2838          -1   -0.976942 0.000742725
        2839          -1    -0.97695 0.000742508
        2840          -1   -0.976958 0.000742291
        2841          -1   -0.976966 0.000742074
        2842          -1   -0.976974 0.000741857
        2843          -1   -0.976982 0.000741641
        2844          -1    -0.97699 0.000741424
        2845          -1   -0.976998 0.000741208
        2846          -1   -0.977006 0.000740991
        2847          -1   -0.977014 0.000740775
        2848          -1   -0.977022 0.000740559
        2849          -1   -0.977031 0.000740343
        2850          -1   -0.977039 0.000740127
        2851          -1   -0.977047 0.000739911
        2852          -1   -0.977055 0.000739695
        2853          -1   -0.977063  0.00073948
        2854          -1   -0.977071 0.000739264
        2855          -1   -0.977079 0.000739049
        2856          -1   -0.977087 0.000738834
        2857          -1   -0.977095 0.000738619
        2858          -1   -0.977103 0.000738404
        2859          -1   -0.977111 0.000738189
        2860          -1   -0.977119 0.000737974
        2861          -1   -0.977127  0.00073776
        2862          -1   -0.977135 0.000737545
        2863          -1   -0.977143 0.000737331
        2864          -1   -0.977151 0.000737117
        2865          -1   -0.977159 0.000736902
        2866          -1   -0.977167 0.000736688
        2867          -1   -0.977175 0.000736474
        2868          -1   -0.977183 0.000736261
        2869          -1   -0.977191 0.000736047
        2870          -1   -0.977199 0.000735833
        2871          -1   -0.977207  0.00073562
        2872          -1   -0.977214 0.000735407
        2873          -1   -0.977222 0.000735193
        2874          -1    -0.97723  0.00073498
        2875          -1   -0.977238 0.000734767
        2876          -1   -0.977246 0.000734555
        2877          -1   -0.977254 0.000734342
        2878          -1   -0.977262 0.000734129
        2879          -1    -0.97727 0.000733917
        2880          -1   -0.977278 0.000733704
        2881          -1   -0.977286 0.000733492
        2882          -1   -0.977294  0.00073328
        2883          -1   -0.977301 0.000733068
        2884          -1   -0.977309 0.000732856
        2885          -1   -0.977317 0.000732644
        2886          -1   -0.977325 0.000732432
        2887          -1   -0.977333 0.000732221
        2888          -1   -0.977341 0.000732009
        2889          -1   -0.977349 0.000731798
        2890          -1   -0.977356 0.000731587
        2891          -1   -0.977364 0.000731376
        2892          -1   -0.977372 0.000731165
        2893          -1    -0.97738 0.000730954
        2894          -1   -0.977388 0.000730743
        2895          -1   -0.977396 0.000730532
        2896          -1   -0.977403 0.000730322
        2897          -1   -0.977411 0.000730111
        2898          -1   -0.977419 0.000729901
        2899          -1   -0.977427 0.000729691
        2900          -1   -0.977434 0.000729481
        2901          -1   -0.977442 0.000729271
        2902          -1    -0.97745 0.000729061
        2903          -1   -0.977458 0.000728851
        2904          -1   -0.977466 0.000728641
        2905          -1   -0.977473 0.000728432
        2906          -1   -0.977481 0.000728222
        2907          -1   -0.977489 0.000728013
        2908          -1   -0.977497 0.000727804
        2909          -1   -0.977504 0.000727595
        2910          -1   -0.977512 0.000727386
        2911          -1    -0.97752 0.000727177
        2912          -1   -0.977527 0.000726968
        2913          -1   -0.977535  0.00072676
        2914          -1   -0.977543 0.000726551
        2915          -1   -0.977551 0.000726343
        2916          -1   -0.977558 0.000726134
        2917          -1   -0.977566 0.000725926
        2918          -1   -0.977574 0.000725718
        2919          -1   -0.977581  0.00072551
        2920          -1   -0.977589 0.000725302
        2921          -1   -0.977597 0.000725095
        2922          -1   -0.977604 0.000724887
        2923          -1   -0.977612 0.000724679
        2924          -1    -0.97762 0.000724472
        2925          -1   -0.977627 0.000724265
        2926          -1   -0.977635 0.000724058
        2927          -1   -0.977643 0.000723851
        2928          -1    -0.97765 0.000723644
        2929          -1   -0.977658 0.000723437
        2930          -1   -0.977666  0.00072323
        2931          -1   -0.977673 0.000723023
        2932          -1   -0.977681 0.000722817
        2933          -1   -0.977688 0.000722611
        2934          -1   -0.977696 0.000722404
        2935          -1   -0.977704 0.000722198
        2936          -1   -0.977711 0.000721992
        2937          -1   -0.977719 0.000721786
        2938          -1   -0.977726  0.00072158
        2939          -1   -0.977734 0.000721375
        2940          -1   -0.977741 0.000721169
        2941          -1   -0.977749 0.000720963
        2942          -1   -0.977757 0.000720758
        2943          -1   -0.977764 0.000720553
        2944          -1   -0.977772 0.000720348
        2945          -1   -0.977779 0.000720143
        2946          -1   -0.977787 0.000719938
        2947          -1   -0.977794 0.000719733
        2948          -1   -0.977802 0.000719528
        2949          -1   -0.977809 0.000719323
        2950          -1   -0.977817 0.000719119
        2951          -1   -0.977824 0.000718915
        2952          -1   -0.977832  0.00071871
        2953          -1   -0.977839 0.000718506
        2954          -1   -0.977847 0.000718302
        2955          -1   -0.977854 0.000718098
        2956          -1   -0.977862 0.000717894
        2957          -1   -0.977869  0.00071769
        2958          -1   -0.977877 0.000717487
        2959          -1   -0.977884 0.000717283
        2960          -1   -0.977892  0.00071708
        2961          -1   -0.977899 0.000716877
        2962          -1   -0.977907 0.000716673
        2963          -1   -0.977914  0.00071647
        2964          -1   -0.977922 0.000716267
        2965          -1   -0.977929 0.000716064
        2966          -1   -0.977937 0.000715862
        2967          -1   -0.977944 0.000715659
        2968          -1   -0.977951 0.000715456
        2969          -1   -0.977959 0.000715254
        2970          -1   -0.977966 0.000715052
        2971          -1   -0.977974 0.000714849
        2972          -1   -0.977981 0.000714647
        2973          -1   -0.977989 0.000714445
        2974          -1   -0.977996 0.000714243
        2975          -1   -0.978003 0.000714042
        2976          -1   -0.978011  0.00071384
        2977          -1   -0.978018 0.000713638
        2978          -1   -0.978026 0.000713437
        2979          -1   -0.978033 0.000713236
        2980          -1    -0.97804 0.000713034
        2981          -1   -0.978048 0.000712833
        2982          -1   -0.978055 0.000712632
        2983          -1   -0.978062 0.000712431
        2984          -1    -0.97807  0.00071223
        2985          -1   -0.978077  0.00071203
        2986          -1   -0.978084 0.000711829
        2987          -1   -0.978092 0.000711629
        2988          -1   -0.978099 0.000711428
        2989          -1   -0.978106 0.000711228
        2990          -1   -0.978114 0.000711028
        2991          -1   -0.978121 0.000710828
        2992          -1   -0.978128 0.000710628
        2993          -1   -0.978136 0.000710428
        2994          -1   -0.978143 0.000710228
        2995          -1    -0.97815 0.000710028
        2996          -1   -0.978158 0.000709829
        2997          -1   -0.978165  0.00070963
        2998          -1   -0.978172  0.00070943
        2999          -1   -0.978179 0.000709231
        3000          -1   -0.978187 0.000709032
        3001          -1   -0.978194 0.000708833
        3002          -1   -0.978201 0.000708634
        3003          -1   -0.978208 0.000708435
        3004          -1   -0.978216 0.000708236
        3005          -1   -0.978223 0.000708038
        3006          -1    -0.97823 0.000707839
        3007          -1   -0.978237 0.000707641
        3008          -1   -0.978245 0.000707443
        3009          -1   -0.978252 0.000707245
        3010          -1   -0.978259 0.000707047
        3011          -1   -0.978266 0.000706849
        3012          -1   -0.978274 0.000706651
        3013          -1   -0.978281 0.000706453
        3014          -1   -0.978288 0.000706255
        3015          -1   -0.978295 0.000706058
        3016          -1   -0.978302  0.00070586
        3017          -1    -0.97831 0.000705663
        3018          -1   -0.978317 0.000705466
        3019          -1   -0.978324 0.000705269
        3020          -1   -0.978331 0.000705072
        3021          -1   -0.978338 0.000704875
        3022          -1   -0.978345 0.000704678
        3023          -1   -0.978353 0.000704481
        3024          -1    -0.97836 0.000704285
        3025          -1   -0.978367 0.000704088
        3026          -1   -0.978374 0.000703892
        3027          -1   -0.978381 0.000703696
        3028          -1   -0.978388 0.000703499
        3029          -1   -0.978396 0.000703303
        3030          -1   -0.978403 0.000703107
        3031          -1    -0.97841 0.000702911
        3032          -1   -0.978417 0.000702716
        3033          -1   -0.978424  0.00070252
        3034          -1   -0.978431 0.000702324
        3035          -1   -0.978438 0.000702129
        3036          -1   -0.978445 0.000701934
        3037          -1   -0.978452 0.000701738
        3038          -1    -0.97846 0.000701543
        3039          -1   -0.978467 0.000701348
        3040          -1   -0.978474 0.000701153
        3041          -1   -0.978481 0.000700958
        3042          -1   -0.978488 0.000700764
        3043          -1   -0.978495 0.000700569
        3044          -1   -0.978502 0.000700375
        3045          -1   -0.978509  0.00070018
        3046          -1   -0.978516 0.000699986
        3047          -1   -0.978523 0.000699792
        3048          -1    -0.97853 0.000699597
        3049          -1   -0.978537 0.000699403
        3050          -1   -0.978544  0.00069921
        3051          -1   -0.978551 0.000699016
        3052          -1   -0.978558 0.000698822
        3053          -1   -0.978565 0.000698628
        3054          -1   -0.978572 0.000698435
        3055          -1   -0.978579 0.000698242
        3056          -1   -0.978586 0.000698048
        3057          -1   -0.978593 0.000697855
        3058       -0.92   -0.978574  0.00069789
        3059       -0.92   -0.978555 0.000697924
        3060       -0.92   -0.978536 0.000697959
        3061       -0.92   -0.978517 0.000697992
        3062       -0.92   -0.978498 0.000698026
        3063       -0.92   -0.978479 0.000698059
        3064       -0.92    -0.97846 0.000698092
        3065       -0.92    -0.97844 0.000698125
        3066       -0.92   -0.978421 0.000698158
        3067       -0.92   -0.978402  0.00069819
        3068       -0.92   -0.978383 0.000698222
        3069       -0.92   -0.978364 0.000698253
        3070       -0.92   -0.978345 0.000698285
        3071       -0.92   -0.978326 0.000698316
        3072       -0.92   -0.978307 0.000698346
        3073       -0.92   -0.978288 0.000698377
        3074       -0.92   -0.978269 0.000698407
        3075       -0.92    -0.97825 0.000698437
        3076       -0.92   -0.978231 0.000698467
        3077       -0.92   -0.978213 0.000698496
        3078       -0.92   -0.978194 0.000698525
        3079          -1   -0.978201 0.000698334
        3080          -1   -0.978208 0.000698143
        3081          -1   -0.978215 0.000697952
        3082          -1   -0.978222 0.000697762
        3083          -1   -0.978229 0.000697571
        3084          -1   -0.978236 0.000697381
        3085          -1   -0.978243  0.00069719
        3086          -1    -0.97825    0.000697
        3087          -1   -0.978257  0.00069681
        3088          -1   -0.978264  0.00069662
        3089          -1   -0.978271  0.00069643
        3090          -1   -0.978278  0.00069624
        3091          -1   -0.978285  0.00069605
        3092          -1   -0.978292  0.00069586
        3093          -1   -0.978299 0.000695671
        3094          -1   -0.978306 0.000695481
        3095          -1   -0.978313 0.000695292
        3096          -1    -0.97832 0.000695103
        3097          -1   -0.978327 0.000694913
        3098          -1   -0.978334 0.000694724
        3099          -1   -0.978341 0.000694535
        3100          -1   -0.978348 0.000694346
        3101          -1   -0.978355 0.000694158
        3102          -1   -0.978362 0.000693969
        3103          -1   -0.978369  0.00069378
        3104          -1   -0.978376 0.000693592
        3105          -1   -0.978383 0.000693403
        3106          -1    -0.97839 0.000693215
        3107          -1   -0.978397 0.000693027
        3108          -1   -0.978404 0.000692839
        3109          -1   -0.978411 0.000692651
        3110          -1   -0.978418 0.000692463
        3111          -1   -0.978425 0.000692275
        3112          -1   -0.978432 0.000692087
        3113          -1   -0.978439 0.000691899
        3114          -1   -0.978446 0.000691712
        3115          -1   -0.978453 0.000691525
        3116          -1    -0.97846 0.000691337
        3117          -1   -0.978466  0.00069115
        3118          -1   -0.978473 0.000690963
        3119          -1    -0.97848 0.000690776
        3120          -1   -0.978487 0.000690589
        3121          -1   -0.978494 0.000690402
        3122          -1   -0.978501 0.000690215
        3123          -1   -0.978508 0.000690028
        3124          -1   -0.978515 0.000689842
        3125          -1   -0.978522 0.000689655
        3126          -1   -0.978528 0.000689469
        3127          -1   -0.978535 0.000689283
        3128          -1   -0.978542 0.000689096
        3129          -1   -0.978549  0.00068891
        3130          -1   -0.978556 0.000688724
        3131          -1   -0.978563 0.000688538
        3132          -1    -0.97857 0.000688353
        3133          -1   -0.978576 0.000688167
        3134          -1   -0.978583 0.000687981
        3135          -1    -0.97859 0.000687796
        3136          -1   -0.978597  0.00068761
        3137          -1   -0.978604 0.000687425
        3138          -1   -0.978611  0.00068724
        3139          -1   -0.978617 0.000687054
        3140          -1   -0.978624 0.000686869
        3141          -1   -0.978631 0.000686684
        3142          -1   -0.978638   0.0006865
        3143          -1   -0.978645 0.000686315
        3144          -1   -0.978651  0.00068613
        3145          -1   -0.978658 0.000685946
        3146          -1   -0.978665 0.000685761
        3147          -1   -0.978672 0.000685577
        3148          -1   -0.978679 0.000685392
        3149          -1   -0.978685 0.000685208
        3150          -1   -0.978692 0.000685024
        3151          -1   -0.978699  0.00068484
        3152          -1   -0.978706 0.000684656
        3153          -1   -0.978712 0.000684472
        3154          -1   -0.978719 0.000684288
        3155          -1   -0.978726 0.000684105
        3156          -1   -0.978733 0.000683921
        3157          -1   -0.978739 0.000683738
        3158          -1   -0.978746 0.000683554
        3159          -1   -0.978753 0.000683371
        3160          -1   -0.978759 0.000683188
        3161          -1   -0.978766 0.000683005
        3162          -1   -0.978773 0.000682822
        3163          -1    -0.97878 0.000682639
        3164          -1   -0.978786 0.000682456
        3165          -1   -0.978793 0.000682273
        3166          -1     -0.9788 0.000682091
        3167          -1   -0.978806 0.000681908
        3168          -1   -0.978813 0.000681726
        3169          -1    -0.97882 0.000681544
        3170          -1   -0.978826 0.000681361
        3171          -1   -0.978833 0.000681179
        3172          -1    -0.97884 0.000680997
        3173          -1   -0.978847 0.000680815
        3174          -1   -0.978853 0.000680633
        3175          -1    -0.97886 0.000680451
        3176          -1   -0.978866  0.00068027
        3177          -1   -0.978873 0.000680088
        3178          -1    -0.97888 0.000679907
        3179          -1   -0.978886 0.000679725
        3180          -1   -0.978893 0.000679544
        3181          -1     -0.9789 0.000679363
        3182          -1   -0.978906 0.000679182
        3183          -1   -0.978913 0.000679001
        3184          -1    -0.97892  0.00067882
        3185          -1   -0.978926 0.000678639
        3186          -1   -0.978933 0.000678458
        3187          -1   -0.978939 0.000678277
        3188          -1   -0.978946 0.000678097
        3189          -1   -0.978953 0.000677916
        3190          -1   -0.978959 0.000677736
        3191          -1   -0.978966 0.000677555
        3192          -1   -0.978972 0.000677375
        3193          -1   -0.978979 0.000677195
        3194          -1   -0.978986 0.000677015
        3195          -1   -0.978992 0.000676835
        3196          -1   -0.978999 0.000676655
        3197          -1   -0.979005 0.000676475
        3198          -1   -0.979012 0.000676296
        3199          -1   -0.979018 0.000676116
        3200          -1   -0.979025 0.000675937
        3201          -1   -0.979032 0.000675757
        3202          -1   -0.979038 0.000675578
        3203          -1   -0.979045 0.000675399
        3204          -1   -0.979051  0.00067522
        3205          -1   -0.979058 0.000675041
        3206          -1   -0.979064 0.000674862
        3207          -1   -0.979071 0.000674683
        3208          -1   -0.979077 0.000674504
        3209          -1   -0.979084 0.000674325
        3210          -1    -0.97909 0.000674147
        3211          -1   -0.979097 0.000673968
        3212          -1   -0.979103  0.00067379
        3213          -1    -0.97911 0.000673612
        3214          -1   -0.979116 0.000673433
        3215          -1   -0.979123 0.000673255
        3216          -1   -0.979129 0.000673077
        3217          -1   -0.979136 0.000672899
        3218          -1   -0.979142 0.000672721
        3219          -1   -0.979149 0.000672543
        3220          -1   -0.979155 0.000672366
        3221          -1   -0.979162 0.000672188
        3222          -1   -0.979168 0.000672011
        3223          -1   -0.979175 0.000671833
        3224          -1   -0.979181 0.000671656
        3225          -1   -0.979188 0.000671479
        3226          -1   -0.979194 0.000671302
        3227          -1     -0.9792 0.000671124
        3228          -1   -0.979207 0.000670947
        3229          -1   -0.979213 0.000670771
        3230          -1    -0.97922 0.000670594
        3231          -1   -0.979226 0.000670417
        3232          -1   -0.979233  0.00067024
        3233       -0.92   -0.979214 0.000670284
        3234          -1   -0.979221 0.000670107
        3235          -1   -0.979227 0.000669931
        3236          -1   -0.979234 0.000669754
        3237          -1    -0.97924 0.000669578
        3238          -1   -0.979246 0.000669402
        3239          -1   -0.979253 0.000669226
        3240          -1   -0.979259  0.00066905
        3241          -1   -0.979266 0.000668874
        3242          -1   -0.979272 0.000668699
        3243          -1   -0.979278 0.000668523
        3244          -1   -0.979285 0.000668347
        3245          -1   -0.979291 0.000668172
        3246          -1   -0.979298 0.000667997
        3247          -1   -0.979304 0.000667821
        3248          -1    -0.97931 0.000667646
        3249          -1   -0.979317 0.000667471
        3250          -1   -0.979323 0.000667296
        3251          -1   -0.979329 0.000667121
        3252          -1   -0.979336 0.000666946
        3253          -1   -0.979342 0.000666771
        3254          -1   -0.979348 0.000666597
        3255          -1   -0.979355 0.000666422
        3256          -1   -0.979361 0.000666248
        3257          -1   -0.979368 0.000666073
        3258          -1   -0.979374 0.000665899
        3259          -1    -0.97938 0.000665725
        3260          -1   -0.979387  0.00066555
        3261          -1   -0.979393 0.000665376
        3262          -1   -0.979399 0.000665202
        3263          -1   -0.979405 0.000665028
        3264          -1   -0.979412 0.000664855
        3265          -1   -0.979418 0.000664681
        3266          -1   -0.979424 0.000664507
        3267          -1   -0.979431 0.000664334
        3268          -1   -0.979437  0.00066416
        3269          -1   -0.979443 0.000663987
        3270          -1    -0.97945 0.000663814
        3271          -1   -0.979456  0.00066364
        3272          -1   -0.979462 0.000663467
        3273          -1   -0.979468 0.000663294
        3274          -1   -0.979475 0.000663121
        3275          -1   -0.979481 0.000662948
        3276          -1   -0.979487 0.000662776
        3277          -1   -0.979493 0.000662603
        3278          -1     -0.9795  0.00066243
        3279          -1   -0.979506 0.000662258
        3280          -1   -0.979512 0.000662085
        3281          -1   -0.979518 0.000661913
        3282          -1   -0.979525 0.000661741
        3283          -1   -0.979531 0.000661569
        3284          -1   -0.979537 0.000661396
        3285          -1   -0.979543 0.000661224
        3286          -1    -0.97955 0.000661053
